0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.5707611246232798,0.48360968837089446,0.5096658680355257,0.6166425248776117,0.7153936785790509,0.8086342320399869,0.8280216414239181,0.7670709285569286,0.7392395216495506,0.7403712960973956,0.7495275529179439,0.7430364667606772,0.6961258597472786,0.6515163755116196,0.6319713382838499,0.6197412805421783,0.617611590871002,0.6357513387353464,0.6626053672785672,0.6822216612431635,0.7076459293857718,0.7188160067406169,0.7261494028428923,0.7205737272633099,0.7061210611445454,0.7315692007382149,0.7674633944669407,0.7935750928576981,0.8165746512558618,0.8377006742365842,0.8416976033564949,0.8503200112331575,0.845826120683189,0.8251738260029011,0.7763199415762494,0.702443078276985,0.6119863843558186,0.5821908607537871,0.678499328863218,0.7775100025664887,0.8677608833372474,0.8725229074719749,0.8141208413288878,0.7713576008137242,0.7340637538433326,0.7024501716234783,0.6792161807608177,0.6440297434084714,0.622363596864524,0.6213494319114901,0.6231198241715106,0.6641927601112538,0.7269708810944522,0.7881528079436002,0.8291918947751338,0.8308855090690725,0.8155909940111865,0.7966596814258082,0.7743092560114038,0.7494822680363229,0.7638074806127109,0.8069416752004286,0.859544764120943,0.9001748591082488,0.9241086650944932,0.9395654516306093,0.9252078528139229,0.9123313038130325,0.898089285398493,0.8930411697288179,0.8759204936257401,0.8353400767228063,0.7717937458956521,0.6934032859846608,0.6051782953709464,0.6270657454728781,0.7231426523077511,0.8269698951068287,0.9151471396180995,0.9456754189143526,0.9448263651192232,0.9269632421131933,0.9332064595926175,0.956119950697023,0.9231510213844785,0.9250127702308806,0.9718499936355758,1.0,0.9901697321569451,0.963194040548573,0.9461790388345066,0.9384580474156023,0.9267059002744595,0.8962598333278229,0.8634281479435146,0.8522209174947455,0.8444915063306948,0.8553849644858942,0.8148666334018042,0.7958851291545086,0.7763257876296357,0.7551599671135092,0.7154855381521648,0.6694322420786643,0.627349774094939,0.6010902724267795,0.5784156545417805,0.6042112318259516,0.6095066125542372,0.5695238032185954,0.5724930279246636,0.60933632837195,0.5747832565158708,0.4798959208374862,0.3842885452912248,0.2912793043285915,0.3054495277572644,0.405285250456922,0.5026316125704109,0.5845879137235825,0.6589526937822621,0.6473229923643848,0.5890664297725565,0.5454714866654253,0.48367263867824484,0.37598819200334344,0.30021496093575983,0.23341614084616147,0.12672906512157978,0.03272857834301224,0.0,0.06903351769426935,0.16148441089841858,0.25560779176833703,0.3140498117614787,0.3976843833421273,0.47984463396706145,0.45756864993568547,0.35680867863996557,0.3049492552399471,0.3119911370950992,0.3877294392046582,0.48486892758941735,0.5257879032685788,0.5514533570252533,0.5872678293106706,0.6327011517643428,0.6769176552263567,0.7091348385738212,0.7213426524287789,0.7292087841759534,0.7537963179878377,0.7803596232694039,0.7802605053729139,0.792913884339248,0.8060706815480856,0.8401695857681326,0.85133119977155,0.8662134079222912,0.8857362065608236,0.9133051709201538,0.9399065830937237,0.9193218279229658,0.8690798499815151,0.8342084180300753,0.8605418014472139,0.8771579424094216,0.8662897394555618,0.8700293582323089,0.8629975214330687,0.8023916372837574,0.7001490496468068,0.5889865358891067,0.4780099078004736,0.3765496189323323,0.28538133495641516,0.28307417641363086,0.3622024811257334,0.4537471833080402,0.5512759450093112,0.6521868396384578,0.7338911055294126,0.7972911455646012,0.835464590606176,0.8396946281573228,0.8461648327490261,0.8700901319253629,0.873486412378162,0.8621141196651614,0.8347516546818281,0.7898905348789098,0.7395393780021728,0.6930458630423346,0.6856678296933021,0.710004611505092,0.7307672130451501,0.753783666293625,0.7755151535229463,0.7741620308757229,0.7287102744324878,0.6687710701164966,0.610405055646527,0.5657806167037407,0.5626333040435232,0.5618888688580368,0.5654960948158907,0.5858371164810392,0.6249983686131366,0.644668252907866,0.6719663194221153,0.7159844966481206,0.728342518605329,0.6490269994811118,0.5383034441341779,0.43330707672889357,0.3371239957224659,0.28450253979810247,0.33548597377419886,0.42565056874990104,0.5217588273488429,0.6251176501959526,0.7070704137973025,0.7657337347826987,0.7785922341902758,0.779561528757355,0.7820559446609505,0.7658584839359808,0.752808568223212,0.7244338148455816,0.6983317090058621,0.6609762513242363,0.6508014474947461,0.6598136646507848,0.6508509417174553,0.6455420239431047,0.6346458133889805,0.6164325614963517,0.5908347427161718,0.5661962394537472,0.553713232406555,0.5507429122608971,0.5708110263163437,0.5735797883687135,0.6002127923274045,0.6573458935900947,0.6819094945771744,0.6655283844702926,0.6736114541695026,0.6927503505644466,0.6388449633799484,0.5414165510763405,0.4312082850717496,0.3201053950028814,0.22387948191748652,0.20234984932434097
